X,Y,Name,description,gx_media_links
80.672436,6.165644,"Jathun Archchi Traders 	""Dakunu Kanumuldeniya,","Jathun Archchi Traders 	""Dakunu Kanumuldeniya,<br>Walasmulla.""	Kanumuldeniya, Walasmulla 	774135630",
80.613685,5.937326,"Abesooriya News parer agencies 	""Lakehouse Agent, ","Abesooriya News parer agencies 	""Lakehouse Agent, <br>Gandara.""	Gandara 	412259234",
80.733204,6.048467,"Sanjeewa Communication 	""Beliattha Road, ","Sanjeewa Communication 	""Beliattha Road, <br>Nihiluwa.""	Hakmana rd, Nihiluwa, Beliaththa 	774641641",
80.696425,6.144822,"Mithila Communication 	""Natuvala Junction, ","Mithila Communication 	""Natuvala Junction, <br>Natuvala.""	Hakmana Rd, Walasmulla 	714405155",
80.669861,6.076718,"Jasantha Café 	""Gangodagama, ","Jasantha Café 	""Gangodagama, <br>Hakmana.""	Jasantha Café, Gangodagama 	773801555",
80.644712,6.083343,"SNN Communication  	No	01, Main Street, Hakmana 	773644867","SNN Communication  	No	01, Main Street, Hakmana 	773644867",
80.631495,6.306938,"Chamood Communication 	""Ginnaliya Road,","Chamood Communication 	""Ginnaliya Road,<br>Urubokka""	Abilitiya Rd, Urubokka 	777454220",
80.589352,6.020727,"Yasiru Communication & Grosser 	""Hakmana Road,","Yasiru Communication & Grosser 	""Hakmana Road,<br>Yatiyana.""	hakmana rd, Yatiyana 	724636789",
80.624628,6.448535,"Nimashi Tex & Communication 	Suriyakanda.	Nimashi Tex & Commiunication, Suriyakanda 	777490350","Nimashi Tex & Communication 	Suriyakanda.	Nimashi Tex & Commiunication, Suriyakanda 	777490350",
80.689516,6.267352,"Dammi Phone & Communication 	""Urubokka Road, ","Dammi Phone & Communication 	""Urubokka Road, <br>Katuwana.""	Urubokka Rd, Katuwana 	774876777",
81.090431,6.257626,"Flash Phone Repair 	Sisilasagama Hambntota	220/4,Sisilasagama, Hambanthota 	777496496","Flash Phone Repair 	Sisilasagama Hambntota	220/4,Sisilasagama, Hambanthota 	777496496",
80.760498,6.141237,"GJ Mobile 	""No:5/1,","GJ Mobile 	""No:5/1,<br>Beliatta Road, <br>Weeraketiya.""	Rathna Rd, Weerakatiya 	773196687",
80.69355,6.399919,"Imashi Communication & Phone arcade 	Kolonna.	New Town, Kollonna	773485691","Imashi Communication & Phone arcade 	Kolonna.	New Town, Kollonna	773485691",
80.798435,6.413225,"New Isuru Tharu Book Shop & Communication 	""R E T juntion, ","New Isuru Tharu Book Shop & Communication 	""R E T juntion, <br>Udawalawa.""	Thanamalwila Rd, RET Junction , Udawalawa 	773376774",
80.853882,6.33236,"Silver Line Graphics 	""99 Junction,","Silver Line Graphics 	""99 Junction,<br>Embilipitiya.""	99 Junction, Gage Yaya, Ambilipitiya 	773806737",
80.919585,6.363155,"Rajapaksha Communication 	""Harathwala Junction, ","Rajapaksha Communication 	""Harathwala Junction, <br>Sewanagala.""	Morakatiya Junction, Sawanagala 	0477916700/0773784915",
80.653124,6.431989,"Iresha Communication & Book Shop 	Suriyakanda.	Suriyakanda 	776313801","Iresha Communication & Book Shop 	Suriyakanda.	Suriyakanda 	776313801",
80.889373,6.29926,"Nadila Dot Com	""Epitagoda,","Nadila Dot Com	""Epitagoda,<br>Thunkama.""	Nadila Dot Com, Thunkama 	776952318",
80.76921,6.343194,"Pabalu Communication 	""Panamura, ","Pabalu Communication 	""Panamura, <br>Embilipitiya.""	Panamura Rd, Panamura 	771608268",
80.877968,6.298578,"Dinani Communication 	""Kadurugasara Juntion,","Dinani Communication 	""Kadurugasara Juntion,<br>Thunkama,<br>Embilipitiya.""	Kadurugas Ara , Kunkama 	773804915",
80.833454,6.339782,"Vimukthi Electronics 	""Higure Are,","Vimukthi Electronics 	""Higure Are,<br>Embilipitiya.""	Higura Ara , Ambilipitiya 	773568445",
80.76745,6.433908,"Sumanasiri Communication 	""No:96,","Sumanasiri Communication 	""No:96,<br>Kolabage Ara,<br>Udawalawa.""	96, kolabaga Ara 	776364601",
80.524657,6.332797,"Sandili Book Shop & Communication	""New Town Road,","Sandili Book Shop & Communication	""New Town Road,<br>Embilipitiya.""	New Town Rd, Pallegama 	772284430",
80.76273,6.251227,"Ruhunu Mobile The Phone Shop 	""Katuwana Road, ","Ruhunu Mobile The Phone Shop 	""Katuwana Road, <br>Middeniya.""	Walasmulla Rd, Middaniya 	773390079",
80.973358,6.365629,"Indika Miusic center 	""Kiriibban Arawewa Junction,","Indika Miusic center 	""Kiriibban Arawewa Junction,<br>Embilipitiya.""	Kiri Ibban Ara 	770311411",
80.692177,6.158198,"AHT Communication 	Walasmulla,	29, Pallakanda Rd, Walasmulla	773372622","AHT Communication 	Walasmulla,	29, Pallakanda Rd, Walasmulla	773372622",
80.866885,6.31564,"Sagara Communication 	""100 Mile Post, ","Sagara Communication 	""100 Mile Post, <br>Embilipitiya.""	100 Kanuwa , Ambilipitiya 	776094521",
80.761871,6.181686,"Dialog Nuwan	No	381/1/O Madagama, Medamulana	777777074","Dialog Nuwan	No	381/1/O Madagama, Medamulana	777777074",
80.698185,6.152331,"Binusha Communication 	Walasmulla.	Walasmulla 	472254310","Binusha Communication 	Walasmulla.	Walasmulla 	472254310",
80.694301,6.266371,"Sameera Communication 	""Middeniya Road,","Sameera Communication 	""Middeniya Road,<br>Katuwana.""	20 Kanuwa, Middaniya Rd, katuwana 	777880437",
80.52618,6.333725,"Sawwandi Communication 	""Pallegama,","Sawwandi Communication 	""Pallegama,<br>Embilipitiya.""	Pallagama, Ambilipitiya 	711305400",
80.764618,6.282261,"Abewardhana Phone Shop	Middeniya.	Panamura Rd, Middaniya 	772633566","Abewardhana Phone Shop	Middeniya.	Panamura Rd, Middaniya 	772633566",
80.657244,6.359914,"Asanka Communication & Book shop 	""Kella Road,","6.35, 80.66Asanka Communication & Book shop 	""Kella Road,<br>Kopakanda.""	Koppakanda, Omalpe 	711119811",
80.840664,6.336284,"USB Computer & Communication 	Embilipitiya	Panamura Rd, Ambilipitiya 	770613628","USB Computer & Communication 	Embilipitiya	Panamura Rd, Ambilipitiya 	770613628",
80.729771,5.982314,"Victory Communication 	""Madabokotuwa, ","Victory Communication 	""Madabokotuwa, <br>Kudawella.""	Madabokotuwa, Kuda walla 	777712940",
81.075368,7.395153,"Dimuthu Video Center 	""Beliglla,","Dimuthu Video Center 	""Beliglla,<br>Beliattha""	Pahala Belligalla , Belliaththa	775662898",
80.81058,6.089435,"Kumarasingha Communication 	""Tissa Road,","Kumarasingha Communication 	""Tissa Road,<br>Netolpitiya.""	Thissa Rd, Nottolpitiya 	775508703",
81.238403,6.361364,"Royal Grosser & Communication 	""Thanamalvila Road, ","Royal Grosser & Communication 	""Thanamalvila Road, <br>Lunugamwehera.""	148, Dakunu Ewura, Lunugamwahara 	779348346",
81.10352,6.623131,"Chamara Communication 	""No:L2,","Chamara Communication 	""No:L2,<br>Athiliwawa.""	L 2, Thaballa janapadaya , Athiliwawa	772501750",
80.695192,5.966106,"Star Phone Center 	""Matara Raod, ","Star Phone Center 	""Matara Raod, <br>Dikwella.""	53 c, Main Street, Dikwalla 	719210301",
80.6962,5.970374,"Classic Com 	""Yonakapura,","Classic Com 	""Yonakapura,<br>Dickwella.""	Yonakapura , Dikwalla 	773193962",
81.345348,6.409771,"Nandasiri Communication 	""New Town, ","Nandasiri Communication 	""New Town, <br>Kataragama.""	01, New Town, Katharagama 	777359843",
81.267157,6.283306,"Granvil Electronics 	""Debarawewa,","Granvil Electronics 	""Debarawewa,<br>Tissa.""	442, Debarawawa, Thissamaharamaya 	776001048",
81.094379,6.61128,"Damith Communication 	""Weherayaya,","Damith Communication 	""Weherayaya,<br>Ethiliwewa.""	Wahara Yaya, athili Wawa 	772609148",
81.022668,6.448834,"Dahanayaka Electronics 	""Hungama Road,","Dahanayaka Electronics 	""Hungama Road,<br>Angunukolapelessa.""	Hungama Rd, Angunakolapalassa 	772577780",
81.19626,6.347801,"Isuru Graphics & Communication	""No:10, ","Isuru Graphics & Communication	""No:10, <br>New Town,<br>Lunugamwehera.""	10, New Town, Lunugamwehar 	773300400",
81.00563,6.16206,"Munshila Traders 	""No:401/4/2,","Munshila Traders 	""No:401/4/2,<br>Ruhunu Ridiyagama.<br>Ambalantota.""	401/4/2, Malakolaniya , R. Ridiyagama, Ambalanthota 	472225416",
80.865555,6.320076,"Sigiri Communication 	""Pallegama,","Sigiri Communication 	""Pallegama,<br>Embilipitiya.""	New Town, Ambilipitiya 	773657808",
81.302712,6.4391,"Sarwodaya Communication 	""Buttala Road,","Sarwodaya Communication 	""Buttala Road,<br>Sellakataragama.""	Bus Stand , Salla Katharagama 	772477724",
80.724707,5.989869,"New Sakura Communication 	No	Mahavila, Nakulugamuwa 	772596800","New Sakura Communication 	No	Mahavila, Nakulugamuwa 	772596800",
81.02241,6.129333,"Inushi Faison 	""Bolana,","Inushi Faison 	""Bolana,<br>Ruhunu Ridiyagama.""	Bolana , Ruhunu Rediyagama 	772501859",
81.236601,6.261934,"Dilmi Communication 	""Pannegamuwa,","Dilmi Communication 	""Pannegamuwa,<br>Weeravila.""	Pannagamuwa Junction, Weeravila 	773804931",
81.10498,6.615884,"Dananjani Communication 	""No:L49,","Dananjani Communication 	""No:L49,<br>Telulla Janapadaya,<br>Athiliwawa.""	l/49, Thalulla Janapadaya , Athiliwawa 	779105879",
81.310329,6.443674,"Samanthi Communication & Nanasala Industries 	""Sella Road, ","Samanthi Communication & Nanasala Industries 	""Sella Road, <br>Mailagama, <br>Kataragama.""	36, Salla rd, Mayilagama, Katharagama 	778214141",
80.591927,5.928191,"Wanniarachchi Traders 	""No:64,","Wanniarachchi Traders 	""No:64,<br>Tangalle Road, <br>Hambantota.""	64, Thangalla Rd, Hambanthota 	773194062",
80.776613,6.042364,"Wijesingha Sub Post Office 	""Polommaruwa,","Wijesingha Sub Post Office 	""Polommaruwa,<br>Tangall.""	Polonmaruwa, Thangalla 	773277945",
80.701371,5.985313,"Jayawardhana Stores 	""Beliattha Road,","Jayawardhana Stores 	""Beliattha Road,<br>Walasgala.""	Jayawardhana Stores, Walasgala 	779332320",
80.790421,6.028963,"Isuru Communication & Internet Café 	""Annapitiya Road, ","Isuru Communication & Internet Café 	""Annapitiya Road, <br>Tangalle.""	01, Aththanapitiya Rd, Thangalla	771402402",
80.734974,6.047485,"AHS Mobile Phone Shop 	""Bus Stand,","AHS Mobile Phone Shop 	""Bus Stand,<br>Beliatta.""	07, New Shoping Complex , Belliaththa 	773909282",
81.127188,6.143243,"RS phone Shop 	""Wilmet Street,","RS phone Shop 	""Wilmet Street,<br>Tangalle Road,<br>Hambantota.""	22, Wilmat Street, Hambanthota 	777797107",
81.135707,6.437512,"Kalyani Stores 	""No:31, ","Kalyani Stores 	""No:31, <br>Wellawaya Rd, <br>Thanamalwila.""	Kithukota , Thanamalvila 	555686802",
81.299515,6.294994,"Samapath Stores 	No	413/1, Alwillama, Thissamaharamaya 	779829655","Samapath Stores 	No	413/1, Alwillama, Thissamaharamaya 	779829655",
80.783973,6.015989,"E Tel Mobile 	No	201 E, Mahawella Rd, thangalla	779003049","E Tel Mobile 	No	201 E, Mahawella Rd, thangalla	779003049",
80.730371,5.994521,"Nidahasa Traders 	""Diyaalla, ","Nidahasa Traders 	""Diyaalla, <br>Nakulugamuwa.""	Diyaala , Nakulugamuwa 	777404789",
81.327882,6.417532,"Maura phone Shop 	""No:A/8, ","Maura phone Shop 	""No:A/8, <br>Main Street, <br>New Town,<br>Kataragama.""	A/10, New Town , Katharagama 	774648969",
80.979881,6.285695,"Thisara Communication 	""4man Junction, ","Thisara Communication 	""4man Junction, <br>Wiharagala,<br>Sooriyawawa.""	Viharagala , Suriyawawa	772501858",
80.963016,6.388191,"Bandara Glossary 	No	Kiriibbanwawa, Sewanagala 	779766238","Bandara Glossary 	No	Kiriibbanwawa, Sewanagala 	779766238",
81.281662,6.281877,"Chat Com Communication 	""Near The H.N.B,","Chat Com Communication 	""Near The H.N.B,<br>Main Street, <br>Tissamaharamaya.""	main Street, Thissamaharama 	773928728",
80.253711,6.135477,"Sonata Communication 	""MAPALAGAMA RD,","Sonata Communication 	""MAPALAGAMA RD,<br>WANDURAMBA""	Mapalagama Rd, Waduraba 	773454450",
80.099902,6.139872,"C- Net 	No	Hikkadua	773117799","C- Net 	No	Hikkadua	773117799",
80.179242,6.17102,"Irosh communication 	""IDIGASKETIYA, ","Irosh<br>  communication <br>  <br>IDIGASKETIYA,<br>  <br><br>    BADDEGAMA.<br>  <br>Idigaskatiya,<br>  Baddagama <br>  <br>770619201",
80.213327,6.222047,"Nilan Communication 	""WADUWELIVITIYA NORTH,","Nilan Communication 	""WADUWELIVITIYA NORTH,<br>KAHADUWA.""	Idigahavila, Kahaduwa 	773805521",
80.331559,6.237234,"Chathura Communication 	""Udugama South,","Chathura Communication 	""Udugama South,<br>Udugama.""	Udugama , Galle 	774260880",
80.358639,6.100274,"Lasada Communication 	Yakkalamulla.	Yakkalamulla 	775600900","Lasada Communication 	Yakkalamulla.	Yakkalamulla 	775600900",
80.285286,6.171969,"Graftel Communication 	""YATALAMATHA JUNCTION,","Graftel Communication 	""YATALAMATHA JUNCTION,<br>YATALAMATHTHA""	Yatalawatta, Galle 	773804853",
80.144427,6.195382,"Digital World 	""MOLPATHANA JUNCTION,","Digital World 	""MOLPATHANA JUNCTION,<br>AMPEGAMA""	Molpathala Junction , Ampegema 	776432425",
80.223713,6.039441,"ABR World 	""NO:57,","ABR World 	""NO:57,<br>THALAPITIYA,<br>GALLR""	57, Thakkiya Rd, Thalapitiya, galle 	778887999",
80.166528,6.170892,"CPD Cellular 	""HALPETOTA,","CPD Cellular 	""HALPETOTA,<br>BADDEGAMA""	Halpathota, Baddagama 	773194996",
80.224421,6.067052,"S&j Cellular 	""98 B,","S&j Cellular 	""98 B,<br>Hirimbra Cross road ,<br>Karapitiya,<br>Galle.""	98 B , Hirimbura Cross Rd, Galle	779535501",
80.297012,6.036432,"Dileesha Communication 	PILANA.	Pilana Junction, Pilana, Wanchawala 	775085487","Dileesha Communication 	PILANA.	Pilana Junction, Pilana, Wanchawala 	775085487",
80.117905,6.225758,"MNA Communication 	""NO:06,","MNA Communication 	""NO:06,<br>SHOPING COMPLEX,<br>BATAPOLA.""	06, Shoping Complex , Batapola 	773751180",
80.218863,6.108083,"Chathurani Communication 	""BALAGODA RD,","Chathurani Communication 	""BALAGODA RD,<br>KURUNDUWATHTHA,<br>PODDALA.""	210, Balangoda Rd ,Kuruduwaththa, Poddala 	773804824",
80.278344,6.000411,"Nishantha Phone Shop 	""WALLETOTA RD,","Nishantha Phone Shop 	""WALLETOTA RD,<br>TALPE""	Wallathota Rd, Thalpe 	777541366",
80.307698,6.00007,"Pollala Phone Shop 	HABARADUWA.	Galle Rd, Habaraduwa 	777274000","Pollala Phone Shop 	HABARADUWA.	Galle Rd, Habaraduwa 	777274000",
80.17024,6.133045,"Nuwanta Graphics 	""DODANGODA JANCTION,","Nuwanta Graphics 	""DODANGODA JANCTION,<br>GINIMALLAGAHA.""	Dodangoda Junction , Ginimallana  	773390018",
80.100288,6.140128,"Nilu com 	""NO:07,","Nilu com 	""NO:07,<br>GALLE RD,<br>HIKKADUWA.""	07, Golle Rd, Hikkaduwa 	777757870",
80.130587,6.102749,"Chami Cellular Phone Shop 	""NO:28,","Chami Cellular Phone Shop 	""NO:28,<br>KUMARAKANDA,<br>DODANDUWA.""	13, Kumarakanda, Dodanduwa 	773351407",
80.249419,6.014111,"Vision Tech 	""METARAMBA,","Vision Tech 	""METARAMBA,<br>UNAWATUNA.""	110B, Erabadugaha Junction, Unawatuna	773195620",
80.268345,6.248923,"Nethsiri Communication & Printers 	""POLHULA KETIYA,","Nethsiri Communication & Printers 	""POLHULA KETIYA,<br>THALGASWALA.""	New Town, Thalgaswala 	773804844",
80.33864,6.144758,"Vithanage Mobile Center 	""Udugama Road, ","Vithanage Mobile Center 	""Udugama Road, <br>Nakiyadeniya.""	Udugama Rd, Nakiyadeniya, Galle	777765277",
80.181227,6.158945,"Damith Cellular World 	""GALLE RD,","Damith Cellular World 	""GALLE RD,<br>BADDEGAMA""	Galle Rd, Baddagama 	773303533",
80.096458,6.189985,"HMP Phone Shop & Communication 	""NO:4/B,","HMP Phone Shop & Communication 	""NO:4/B,<br>SHOPING COMPLEX,<br>KULIEGODA,<br>MEETIYAGODA""	4 B, New Shoping Complex,Mitiyagoda 	773194980",
80.145328,6.086981,"Dishira Communication 	""RACE COUCE RD,","Dishira Communication 	""RACE COUCE RD,<br>BOOSSA.""	Race corse Rd, Bussa 	777608513",
80.260148,6.062486,"Rangi Book Shop 	""PINNADUWA,","Rangi Book Shop 	""PINNADUWA,<br>WALAHANDUWA,<br>GALLE.""	Pinnaduwa, Walahanduwa, galle 	773193709",
80.185905,6.059904,"Senudi Communication & Book Shop 	No	31, Bopa Rd, Ginthota 	777070215","Senudi Communication & Book Shop 	No	31, Bopa Rd, Ginthota 	777070215",
80.313663,6.191766,"Pushparaja Simiyon 	""90 Acres,","Pushparaja Simiyon 	""90 Acres,<br>Thalangaha,<br>Nakiyadeniya.""	Thalangahawaththa,Akkara90,Nakiyadeniya 	775600366",
80.227211,6.065644,"Global Net 	No	596 A, Ma itipa 1 st Lane, Karapitiya , Galle 	770478477","Global Net 	No	596 A, Ma itipa 1 st Lane, Karapitiya , Galle 	770478477",
80.336602,6.215199,"Pathuma Gift Center 	""No:141/36, ","Pathuma Gift Center 	""No:141/36, <br>Main Street,<br>Udugama.""	Main Street, Udugama 	772635090",
80.2986,6.085253,"Sanhida Book Shop 	""THALAGAHA JANCTION,","Sanhida Book Shop 	""THALAGAHA JANCTION,<br>AKMEEMANA.""	Thalagaha Junction, Akmeemana, Galle 	778296913",
80.214722,6.038288,"Lion Communication 	""NO:02,","Lion Communication 	""NO:02,<br>HAVLOCK RD,<br>GALLE.""	.08, Havelock Rd, Galle 	773193682",
80.196011,6.078126,"New Rose Communication & Book Shop 	""DALINTAN WATTA,","New Rose Communication & Book Shop 	""DALINTAN WATTA,<br>HAPUGALA,<br>WAKWALLA	.""	Hapugala, Wakwalla 	774372431",
80.227758,6.040017,"Waruna Cellular 	""NO:143/38,","Waruna Cellular 	""NO:143/38,<br>SAMGI MW,<br>BANDARANAYAKE PLACE,<br>GALLE""	143/20, Bandaranayaka Place, Magalle, Galle 	774200100",
80.144277,6.093937,"Spring Cool( Vista Communication ) 	""RATHGAMA JUNCTION,","Spring Cool( Vista Communication ) 	""RATHGAMA JUNCTION,<br>RATHGAMA.""	Rathgama Junction, Rathgama 	773805508",
80.337138,6.033445,"Communication & Book Shop 	""NO:262,","Communication & Book Shop 	""NO:262,<br>AKURESSA RD,<br>BOGAHAGODA,<br>ANGULUGAHA.""	262, Bogahagoda, Agulugaha 	771020170",
80.058188,6.232499,"Little Hut Communication 	""NO:180,","Little Hut Communication 	""NO:180,<br>ALUTHWALA,<br>AMBALANGODA""	180, Alunwala, Ambalangoda 	772319500",
80.24251,6.029049,"Tel Lanka Communication 	""NO:11/C,","Tel Lanka Communication 	""NO:11/C,<br>AKURESSA RD,<br>DEWATA.""	11 c, Akurassa Rd,Dawata, Galle 	775601560",
80.204144,6.059648,"Net Graphics 	""NO:394,","Net Graphics 	""NO:394,<br>WAKWALLA RD,<br>KALEGANA,<br>GALLE.""	213 C, Sri Piyarathana Mw, Galle 	773195312",
80.337031,6.207242,"Pradep Communication 	""Oppsite the school, ","Pradep Communication 	""Oppsite the school, <br>Udugama.""	Near the School , Udugama 	773931400",
80.098915,6.289876,"Sumith Communication 	""Madakumbura, ","Sumith Communication 	""Madakumbura, <br>Karandeniya.""	Madakubura, Karandeniya 	779125001",
80.041494,6.284117,"SK Communication 	""No:11, ","SK Communication 	""No:11, <br>Shopping Complex, <br>Mahaedanda.""	05, Galle Rd, Balapitiya 	777463646",
80.007162,6.419025,"Sumi Communication 	""Gonagalapura, ","Sumi Communication 	""Gonagalapura, <br>Bentota.""	Gonagala Pura, Benthota 	773196729",
80.159308,6.321036,"Ruvindi Communication 	""Awththava Road, ","Ruvindi Communication 	""Awththava Road, <br>Amuna, <br>Ganegoda.""	Amuna, Aviththawa Rd,	776687634",
80.225945,6.38593,"Palitha Trailers & Communication 	""Miriswaththa, ","Palitha Trailers & Communication 	""Miriswaththa, <br>Bentota.""	Miriswatta, Benthota	773196761",
80.094023,6.271127,"Ranaweera Video Vision & Communication 	""Mahaedanda Junction, ","Ranaweera Video Vision & Communication 	""Mahaedanda Junction, <br>Karandenya.""	Maha Edana Junction, Karandeniya 	771608321",
80.162752,6.326218,"Samadi Communication & Book Shop 	""Ketapala,","Samadi Communication & Book Shop 	""Ketapala,<br>Ganegoda.""	Katapola, Ganagoda 	772968723",
80.080322,6.343023,"Isuru Communication 	""Semetery Junction, ","Isuru Communication 	""Semetery Junction, <br>Uragamanhandiya.""	Kailatta, Uragasmanhandiya 	773805074",
80.081878,6.269101,"JS Communication 	""Kirpedda, ","JS Communication 	""Kirpedda, <br>Karadeniya.""	Kiripadda Junction, Karandeniya 	773196728",
80.034971,6.313848,"Communication 	No	22, galle Rd, Ahungalla	778073037","Communication 	No	22, galle Rd, Ahungalla	778073037",
80.136166,6.319479,"Naveen Communication 	""Atakohota, ","Naveen Communication 	""Atakohota, <br>Nawadagala.""	Atakohota , Nawadagala 	777443168",
80.223842,6.34409,"Chandika Stationeries	""No:94, ","Chandika Stationeries	""No:94, <br>Main Street, <br>Pitigala.""	94, Main Street,Pitigala	771608327",
80.036731,6.263811,"Rashini Communication 	""No:614, ","Rashini Communication 	""No:614, <br>Near The Court, <br>Galle Road, <br>Balapitiya.""	614, Galle Rd, Balapitiya 	773193839",
80.161239,6.289566,"Chandimal communication 	""No:47, ","Chandimal communication 	""No:47, <br>Main Street, <br>Elpitiya.""	47, Main Street, Elpitiya 	778902902",
80.157108,6.232541,"Gampola Stores & Communication 	""Thanabaddegama, ","Gampola Stores & Communication 	""Thanabaddegama, <br>Ethkandura.""	Kanabaddagama , Athkandura 	773805061",
80.038748,6.400004,"Chandima grocery& Motors 	""Alagantota, ","Chandima grocery& Motors 	""Alagantota, <br>Bentota.""	Elpitiya Rd, Benthota 	776416422",
80.9725,6.159756,"Shantha Communication 	""Awiththava Junction,","Shantha Communication 	""Awiththava Junction,<br>Bus Stand, <br>Awiththava.""	Awiththawa, Ganagoda 	773196758",
80.140371,6.276183,"Galaxi Phone shop 	""Kurundugaha, ","Galaxi Phone shop 	""Kurundugaha, <br>Elpitiya.""	Kurudugaha Hathappama, Elpitiya 	785020544",
80.060334,6.261807,"Ruhunaga Arts Center 	""Elpitiya Road, ","Ruhunaga Arts Center 	""Elpitiya Road, <br>Wathugedara.""	04, Elpitiya Rd, Wathugadara 	777628912",
80.077157,6.342789,"Hemantha Trailers & Communication 	""Kosgoda Road,","Hemantha Trailers & Communication 	""Kosgoda Road,<br>Uragasmanhandiya.""	kosgoda Rd, Uragasmanhandiya 	771765800",
80.071492,6.338886,"Hiru Communication & Mobile Center 	""Main Street, ","Hiru Communication & Mobile Center 	""Main Street, <br>Uragasmanhandiya.""	08, Aluthgama Rd, Uragasmanhandiya 	773193811",
80.048962,6.275713,"New Canelma Communication 	No	Galle Rd, Wallabada, Balapitiya 	783589443","New Canelma Communication 	No	Galle Rd, Wallabada, Balapitiya 	783589443",
80.604458,6.323083,"Phone for You Selleuler 	""Higawatha junction, ","Phone for You Selleuler 	""Higawatha junction, <br>Beralapanathara.""	Near The School, Baralapanathara 	777476216",
80.378358,6.017206,"The Book Shop 	""Ahangama Rd,","The Book Shop 	""Ahangama Rd,<br>Dikkumbura.""	Ahangama Rd, Dikkubura 	779010080",
80.546898,6.278998,"Sunila creation 	""Panchaliya,","Sunila creation 	""Panchaliya,<br>Dikkumbura.""	Deniyaya Rd, Galdola 	776760760",
80.436831,5.985473,"Net Communication 	""No:43,","Net Communication 	""No:43,<br>Borala Rd,<br>Weligama.""	43, Boralla Rd, Waligama 	771773333",
80.543861,6.27695,"Thineth Communication 	""Deniyaya Rd, ","Thineth Communication 	""Deniyaya Rd, <br>Pitabeddara.""	Deniyaya Rd, Galdola 	773096100",
80.455885,6.211893,"Ishan Communication 	""Tibbotuwawa, ","Ishan Communication 	""Tibbotuwawa, <br>Akuresse.""	03, Pitabaddara Rd, Thibbotuwawa, Akurassa 	778846741",
80.234356,6.063884,"Sadamira Communication 	""Vilpita, ","Sadamira Communication 	""Vilpita, <br>Akuressa.""	Kamburupitiya Rd, Wilpita 	0719202491/0729202491",
80.437088,6.123487,"Deshani Book shop & Com.	Katanwila.	Katanwila Rd, Maliduwa, Akurassa 	775245402","Deshani Book shop & Com.	Katanwila.	Katanwila Rd, Maliduwa, Akurassa 	775245402",
80.560684,6.336796,"Asitha Stores 	""Viharahena. ","Asitha Stores 	""Viharahena. <br>Deniyaya.""	Vihara Hena,Deniyaya	718212630",
80.560341,6.344047,"Vision Video & Communication 0	""Main St,","Vision Video & Communication 0	""Main St,<br>Deniyaya.""	87 A, Main Street, Deniyaya	724221823",
80.47245,6.199691,"Isuru Communication 	""No:54, ","Isuru Communication 	""No:54, <br>Main Street, <br>Monaragla.""	Deniyaya Road, pitabeddara, Matara	772012160",
80.530472,5.957985,"Sanjaya Communication 	""Akuressa Rd,","Sanjaya Communication 	""Akuressa Rd,<br>Denipitiya.""	Baduwaththa, Denipitiya 	771722755",
80.428762,5.973266,"Dakshina Communication 	""No:06,","Dakshina Communication 	""No:06,<br>Bus Stand,<br>Weligama.""	06, main Bus Stand , Waligama 	773193900",
80.367737,5.970876,"Teleshop Communication 	""Imaduwa Rd, ","Teleshop Communication 	""Imaduwa Rd, <br>Ahangama.""	43, Imduwa Rd, Piyadigama, Ahangama 	717381220",
80.190067,6.052905,"Teleshop Communication 	""Imaduwa Rd, ","Teleshop Communication 	""Imaduwa Rd, <br>Ahangama.""	43, Imduwa Rd, Piyadigama, Ahangama 	717381220",
80.491805,6.261209,"sanila Studio 	""Deniyaya Road,","sanila Studio 	""Deniyaya Road,<br>Morawaka.""	Deniyay Rd, Morawaka 	777140185",
80.467987,5.952778,"New Orchid Communication 	""Udupila,","New Orchid Communication 	""Udupila,<br>Mirissa.""	Udupila Junction , Mirissa 	773197728",
80.558453,6.345412,"Jananga Communication 	""Busstand,","Jananga Communication 	""Busstand,<br>Deniyaya.""	25, Main Street, Deniyaya	773194031",
80.532146,5.988973,"Multi Book Shop 	""Unalle, ","Multi Book Shop 	""Unalle, <br>Palatuwa.""	Unall, Palatuwa, Matara	773801611",
80.523273,6.329406,"Wijaya Communication & Book shop 	""Kolawenigama,","Wijaya Communication & Book shop 	""Kolawenigama,<br>Pallegama.""	Pallagama, Kolawanigama 	777521898",
80.429964,5.974717,"Dakshina Communication 	""No:06,","Dakshina Communication 	""No:06,<br>Bus Stand,<br>Weligama.""	06, main Bus Stand , Waligama 	773193900",
80.639949,9.345224,"Kokilan Phone Shop	vallipunam	29,Vallpuram Pudukudiruppu	775258947","Kokilan Phone Shop	vallipunam	29,Vallpuram Pudukudiruppu	775258947",
81.183059,8.483366,"Aathil Communication	""Kachchakodutheevu,","821000246v	Aathil Communication	""Kachchakodutheevu,<br>Kinniya.""	Kachchakoditheevu Kinniya	774418282",
80.200989,8.259262,"Suramya communication	No	Puththalama RD,Nochchiyagama	025-3777733/772755555	Anuradhapura","Max communication (Suramya communication)	No	Puththalama RD,Nochchiyagama	025-3777733/772755555	Anuradhapura",
80.0928,7.033484,"MR Communication, Book shop &Computer school 	""No:125,","MR Communication, Book shop &Computer school 	""No:125,<br>Yakkala Road,<br>Radawana.""	125, Yakkala Rd,thunman handiya,radawana	772222006",
